Date,Open,High,Low,Close,Adj Close,Volume
1962-03-08,6.44805,6.4640699999999995,6.42402,6.44805,1.524583,41900
1962-03-09,6.44805,6.508125,6.44805,6.4640699999999995,1.528371,72500
1962-03-12,6.524145,6.6483,6.524145,6.632280000000001,1.568143,54500
1962-03-13,6.632280000000001,6.6483,6.564195,6.640289999999999,1.570036,36500
1962-03-14,6.640289999999999,6.65631,6.640289999999999,6.6483,1.571931,55900
1962-03-15,6.6483,6.7243949999999995,6.6483,6.6483,1.571931,41900
1962-03-16,6.66432,6.7243949999999995,6.66432,6.708375,1.586135,50500
1962-03-19,6.65631,6.65631,6.44805,6.508125,1.5387870000000001,75900
1962-03-20,6.508125,6.540165,6.508125,6.524145,1.542575,25900
1962-03-21,6.524145,6.640289999999999,6.524145,6.62427,1.566247,42500
1962-03-22,6.640289999999999,6.764444999999999,6.640289999999999,6.764444999999999,1.599392,57900
1962-03-23,6.764444999999999,6.84054,6.732405,6.740415,1.59371,65900
1962-03-26,6.740415,6.756435000000001,6.740415,6.740415,1.59371,32500
1962-03-27,6.740415,6.740415,6.62427,6.62427,1.566247,43900
1962-03-28,6.62427,6.640289999999999,6.564195,6.60825,1.56246,36500
1962-03-29,6.548175,6.548175,6.45606,6.45606,1.526475,32500
1962-03-30,6.44805,6.44805,6.315885,6.363944999999999,1.504697,63900
1962-04-02,6.363944999999999,6.408,6.339915,6.347925,1.500908,38500
1962-04-03,6.347925,6.524145,6.339915,6.524145,1.542575,22500
1962-04-04,6.532155,6.564195,6.532155,6.532155,1.544469,14600
1962-04-05,6.532155,6.532155,6.408,6.45606,1.526475,85800
1962-04-06,6.4640699999999995,6.548175,6.4640699999999995,6.4640699999999995,1.528371,43900
1962-04-09,6.44004,6.44004,6.408,6.44004,1.522689,35900
1962-04-10,6.44004,6.45606,6.355935,6.408,1.515113,8600
1962-04-11,6.408,6.44004,6.315885,6.315885,1.493335,38500
1962-04-12,6.315885,6.339915,6.307875,6.331905,1.49712,52500
1962-04-13,6.331905,6.355935,6.307875,6.331905,1.49712,63900
1962-04-16,6.331905,6.347925,6.307875,6.347925,1.500908,37900
1962-04-17,6.347925,6.41601,6.339915,6.41601,1.517009,45900
1962-04-18,6.41601,6.44805,6.339915,6.355935,1.502803,41900
1962-04-19,6.355935,6.44805,6.339915,6.347925,1.500908,55900
1962-04-23,6.355935,6.44004,6.355935,6.42402,1.518901,78500
1962-04-24,6.44004,6.508125,6.44004,6.44004,1.522689,46500
1962-04-25,6.44004,6.44004,6.23979,6.23979,1.475342,51900
1962-04-26,6.23979,6.23979,6.147675,6.147675,1.453561,65900
1962-04-27,6.147675,6.255809999999999,6.147675,6.155685,1.4554559999999999,43900
1962-04-30,6.155685,6.163695,6.123645,6.131655,1.449774,49900
1962-05-01,6.131655,6.131655,6.0635699999999995,6.131655,1.449774,57900
1962-05-02,6.131655,6.139665,5.955435,6.0075,1.420419,42500
1962-05-03,6.03153,6.107625,6.03153,6.107625,1.444093,23900
1962-05-04,6.0635699999999995,6.0635699999999995,5.939415,5.955435,1.408109,29900
1962-05-07,5.939415,5.939415,5.755185,5.815259999999999,1.374965,66500
1962-05-08,5.815259999999999,5.82327,5.731155,5.731155,1.3550790000000001,69900
1962-05-09,5.707125,5.707125,5.6230199999999995,5.663069999999999,1.338981,65900
1962-05-10,5.663069999999999,5.739165,5.607,5.6230199999999995,1.329512,82500
1962-05-11,5.6230199999999995,5.65506,5.562945,5.607,1.325725,41900
1962-05-14,5.607,5.6390400000000005,5.45481,5.6390400000000005,1.333301,61900
1962-05-15,5.6390400000000005,5.723145,5.6390400000000005,5.65506,1.344249,82500
1962-05-16,5.65506,5.65506,5.45481,5.522895,1.312832,83800
1962-05-17,5.522895,5.530905000000001,5.43078,5.43879,1.292838,62500
1962-05-18,5.43879,5.4468,5.42277,5.42277,1.289031,35900
1962-05-21,5.42277,5.45481,5.42277,5.42277,1.289031,13900
1962-05-22,5.42277,5.4468,5.42277,5.43879,1.292838,26500
1962-05-23,5.43078,5.43078,5.40675,5.41476,1.2871270000000001,37900
1962-05-24,5.41476,5.4468,5.306625,5.306625,1.261423,45900
1962-05-25,5.306625,5.314635,5.222519999999999,5.23854,1.245239,47900
1962-05-28,5.23854,5.40675,5.2065,5.2065,1.237622,84500
1962-05-29,5.2065,5.43879,4.914135,5.43879,1.292838,120400
1962-05-31,5.43879,5.506875,5.306625,5.46282,1.2985520000000002,53900
1962-06-01,5.46282,5.46282,5.43879,5.46282,1.2985520000000002,76500
1962-06-04,5.46282,5.538915,5.4468,5.45481,1.296648,79900
1962-06-05,5.45481,5.607,5.4468,5.514885,1.310928,58500
1962-06-06,5.538915,5.607,5.538915,5.562945,1.322352,35900
1962-06-07,5.546925,5.546925,5.4468,5.45481,1.296648,23900
1962-06-08,5.45481,5.546925,5.4468,5.538915,1.31664,40500
1962-06-11,5.538915,5.5549349999999995,5.46282,5.46282,1.2985520000000002,58500
1962-06-12,5.45481,5.45481,5.322645,5.322645,1.265231,55900
1962-06-13,5.322645,5.338665,5.222519999999999,5.222519999999999,1.241431,49900
1962-06-14,5.222519999999999,5.25456,5.05431,5.05431,1.201446,45900
1962-06-15,5.05431,5.23854,5.02227,5.2065,1.237622,96500
1962-06-18,5.2065,5.25456,5.122395,5.25456,1.2490450000000002,67900
1962-06-19,5.24655,5.24655,5.146425,5.2065,1.237622,55900
1962-06-20,5.2065,5.222519999999999,5.106375,5.106375,1.213822,53900
1962-06-21,5.03829,5.03829,4.938165000000001,4.946175,1.175742,66500
1962-06-22,4.906125,4.906125,4.721895,4.7299050000000005,1.124333,42500
1962-06-25,4.7299050000000005,4.7299050000000005,4.505625,4.553685,1.082444,96500
1962-06-26,4.65381,4.83804,4.65381,4.737915,1.126236,115800
1962-06-27,4.705875,4.705875,4.6458,4.705875,1.1186200000000002,33900
1962-06-28,4.737915,5.00625,4.737915,5.00625,1.190022,130400
1962-06-29,5.03829,5.222519999999999,5.03829,5.2065,1.237622,85800
1962-07-02,5.23854,5.538915,5.23854,5.42277,1.289031,84500
1962-07-03,5.42277,5.607,5.42277,5.5549349999999995,1.320447,92500
1962-07-05,5.5549349999999995,5.80725,5.546925,5.80725,1.380425,61900
1962-07-06,5.739165,5.739165,5.6390400000000005,5.64705,1.342344,64500
1962-07-09,5.64705,5.707125,5.538915,5.707125,1.356625,86500
1962-07-10,5.707125,5.907375,5.607,5.61501,1.334729,60500
1962-07-11,5.61501,5.723145,5.538915,5.707125,1.356625,34500
1962-07-12,5.707125,5.739165,5.6390400000000005,5.663069999999999,1.3461530000000002,70500
1962-07-13,5.663069999999999,5.707125,5.6390400000000005,5.65506,1.344249,35900
1962-07-16,5.63103,5.63103,5.546925,5.562945,1.322352,25900
1962-07-17,5.562945,5.562945,5.40675,5.40675,1.285224,24500
1962-07-18,5.40675,5.538915,5.306625,5.514885,1.310928,38500
1962-07-19,5.514885,5.607,5.43879,5.43879,1.292838,56500
1962-07-20,5.43879,5.607,5.424772,5.46282,1.2985520000000002,25900
1962-07-23,5.46282,5.46282,5.42277,5.42277,1.289031,28500
1962-07-24,5.42277,5.4468,5.354685,5.354685,1.2728469999999998,25900
1962-07-25,5.338665,5.338665,5.2065,5.322645,1.265231,60500
1962-07-26,5.346675,5.45481,5.346675,5.354685,1.2728469999999998,53900
1962-07-27,5.3626949999999995,5.607,5.3626949999999995,5.607,1.332825,43900
1962-07-30,5.607,5.755185,5.607,5.663069999999999,1.3461530000000002,50500
1962-07-31,5.731155,5.83929,5.731155,5.82327,1.384233,88500
1962-08-01,5.83929,5.947425,5.83929,5.907375,1.404225,65900
1962-08-02,5.907375,5.939415,5.907375,5.915385,1.406131,49900
1962-08-03,5.915385,5.955435,5.85531,5.931405000000001,1.409938,36500
1962-08-06,5.931405000000001,5.963445,5.8312800000000005,5.85531,1.391849,34500
1962-08-07,5.85531,5.85531,5.715135,5.715135,1.358529,41900
1962-08-08,5.715135,5.83929,5.64705,5.82327,1.384233,32500
1962-08-09,5.907375,5.939415,5.907375,5.931405000000001,1.409938,26500
1962-08-10,5.931405000000001,6.107625,5.931405000000001,6.04755,1.437546,59900
1962-08-13,6.04755,6.05556,6.0235199999999995,6.04755,1.437546,19900
1962-08-14,6.04755,6.2478,5.955435,6.20775,1.482993,50500
1962-08-15,6.26382,6.347925,6.26382,6.3258980000000005,1.511219,52500
1962-08-16,6.331905,6.408,6.331905,6.363944999999999,1.520308,58500
1962-08-17,6.355935,6.355935,6.331905,6.331905,1.512653,34500
1962-08-20,6.331905,6.355935,6.323894999999999,6.339915,1.514566,26500
1962-08-21,6.323894999999999,6.323894999999999,6.155685,6.155685,1.470556,42500
1962-08-22,6.155685,6.20775,6.04755,6.05556,1.446636,47900
1962-08-23,6.05556,6.126649,6.05556,6.05556,1.446636,41900
1962-08-24,6.05556,6.05556,5.939415,5.939415,1.41889,45900
1962-08-27,5.939415,6.039540000000001,5.923394999999999,6.039540000000001,1.442809,44500
1962-08-28,6.039540000000001,6.05556,6.0075,6.0075,1.4351559999999999,35900
1962-08-29,5.939415,5.939415,5.85531,5.939415,1.41889,35900
1962-08-30,5.939415,5.939415,5.815259999999999,5.815259999999999,1.38923,27900
1962-08-31,5.815259999999999,5.907375,5.755185,5.86332,1.400711,25900
1962-09-04,5.907375,5.955435,5.907375,5.907375,1.411235,24500
1962-09-05,5.931405000000001,6.039540000000001,5.931405000000001,5.947425,1.420803,47900
1962-09-06,5.947425,6.01551,5.931405000000001,5.955435,1.422717,36500
1962-09-07,5.955435,6.107625,5.907375,5.939415,1.41889,42500
1962-09-10,5.939415,5.955435,5.907375,5.939415,1.41889,14600
1962-09-11,5.939415,6.039540000000001,5.939415,5.955435,1.422717,34500
1962-09-12,5.955435,6.0075,5.939415,5.963445,1.424631,27900
1962-09-13,5.963445,6.0235199999999995,5.931405000000001,5.939415,1.41889,20500
1962-09-14,5.939415,5.963445,5.939415,5.955435,1.422717,29900
1962-09-17,5.955435,6.0235199999999995,5.923394999999999,5.923394999999999,1.415063,55900
1962-09-18,5.923394999999999,5.939415,5.755185,5.755185,1.374878,40500
1962-09-19,5.755185,5.82327,5.739165,5.763195,1.3767909999999999,27900
1962-09-20,5.763195,5.80725,5.6390400000000005,5.6390400000000005,1.347132,42500
1962-09-21,5.607,5.607,5.4468,5.45481,1.30312,25900
1962-09-24,5.40675,5.40675,5.154434999999999,5.25456,1.255282,73900
1962-09-25,5.330655,5.538915,5.330655,5.514885,1.317472,69900
1962-09-26,5.514885,5.522895,5.338665,5.3626949999999995,1.281115,36500
1962-09-27,5.322645,5.322645,5.24655,5.25456,1.255282,41900
1962-09-28,5.25456,5.338665,5.21451,5.21451,1.245715,45900
1962-10-01,5.21451,5.222519999999999,5.106375,5.1143849999999995,1.221795,37900
1962-10-02,5.1143849999999995,5.23053,5.05431,5.21451,1.245715,62500
1962-10-03,5.21451,5.23053,5.154434999999999,5.154434999999999,1.231363,26500
1962-10-04,5.154434999999999,5.154434999999999,5.1143849999999995,5.138415,1.227535,35900
1962-10-05,5.138415,5.322645,5.122395,5.322645,1.271547,43900
1962-10-08,5.322645,5.354685,5.262569999999999,5.262569999999999,1.257195,26500
1962-10-09,5.262569999999999,5.338665,5.24655,5.338665,1.275375,21900
1962-10-10,5.40675,5.46282,5.40675,5.40675,1.29164,20500
1962-10-11,5.338665,5.338665,5.23854,5.306625,1.2677200000000002,33900
1962-10-12,5.306625,5.338665,5.306625,5.338665,1.275375,22500
1962-10-15,5.338665,5.338665,5.306625,5.322645,1.271547,29900
1962-10-16,5.322645,5.40675,5.314635,5.314635,1.269634,25900
1962-10-17,5.23854,5.23854,5.154434999999999,5.222519999999999,1.247628,54500
1962-10-18,5.2065,5.2065,5.1143849999999995,5.1304050000000005,1.225623,33900
1962-10-19,5.1304050000000005,5.146425,5.03829,5.03829,1.203616,41900
1962-10-22,5.03829,5.03829,4.938165000000001,4.938165000000001,1.179698,65900
1962-10-23,4.954185,5.154434999999999,4.954185,4.954185,1.183525,53900
1962-10-24,4.954185,5.222519999999999,4.938165000000001,5.2065,1.243801,53900
1962-10-25,5.2065,5.354685,5.106375,5.338665,1.275375,61900
1962-10-26,5.322645,5.322645,5.21451,5.23854,1.251455,59900
1962-10-29,5.25456,5.42277,5.25456,5.25456,1.255282,53900
1962-10-30,5.25456,5.322645,5.154434999999999,5.24655,1.25337,60500
1962-10-31,5.25456,5.346675,5.25456,5.330655,1.273462,33900
1962-11-01,5.330655,5.40675,5.222519999999999,5.3626949999999995,1.281115,46500
1962-11-02,5.3626949999999995,5.41476,5.222519999999999,5.354685,1.279201,67900
1962-11-05,5.354685,5.43078,5.346675,5.42277,1.295467,35900
1962-11-07,5.40675,5.40675,5.306625,5.322645,1.271547,52500
1962-11-08,5.322645,5.322645,5.122395,5.138415,1.227535,31900
1962-11-09,5.138415,5.314635,5.138415,5.314635,1.269634,42500
1962-11-12,5.346675,5.40675,5.346675,5.346675,1.277288,55900
1962-11-13,5.346675,5.3626949999999995,5.306625,5.322645,1.2787309999999998,74500
1962-11-14,5.322645,5.65506,5.25456,5.562945,1.336462,88500
1962-11-15,5.562945,5.65506,5.506875,5.506875,1.322991,6471900
1962-11-16,5.506875,5.506875,5.43879,5.45481,1.310483,42500
1962-11-19,5.45481,5.45481,5.354685,5.40675,1.298938,40500
1962-11-20,5.40675,5.40675,5.24655,5.262569999999999,1.264299,130400
1962-11-21,5.40675,5.40675,5.306625,5.322645,1.2787309999999998,83800
1962-11-23,5.322645,5.506875,5.322645,5.506875,1.322991,85800
1962-11-26,5.506875,5.5549349999999995,5.41476,5.41476,1.300861,68500
1962-11-27,5.43879,5.6390400000000005,5.43879,5.6390400000000005,1.354744,173700
1962-11-28,5.65506,5.815259999999999,5.65506,5.80725,1.395155,72500
1962-11-29,5.80725,5.82327,5.6390400000000005,5.663069999999999,1.360517,77900
1962-11-30,5.663069999999999,5.707125,5.506875,5.522895,1.326842,72500
1962-12-03,5.506875,5.506875,5.338665,5.40675,1.298938,68500
1962-12-04,5.41476,5.5549349999999995,5.41476,5.514885,1.324916,77900
1962-12-05,5.522895,5.6230199999999995,5.522895,5.607,1.347046,58500
1962-12-06,5.530905000000001,5.530905000000001,5.40675,5.45481,1.310483,80500
1962-12-07,5.42277,5.42277,5.354685,5.42277,1.302786,41900
1962-12-10,5.42277,5.538915,5.354685,5.354685,1.286429,67900
1962-12-11,5.354685,5.43078,5.330655,5.40675,1.298938,54500
1962-12-12,5.40675,5.506875,5.346675,5.354685,1.286429,60500
1962-12-13,5.354685,5.46282,5.330655,5.330655,1.280657,56500
1962-12-14,5.330655,5.330655,5.262569999999999,5.314635,1.276807,43900
1962-12-17,5.314635,5.346675,5.21451,5.21451,1.2527540000000001,96500
1962-12-18,5.21451,5.24655,5.122395,5.122395,1.230624,78500
1962-12-19,5.122395,5.338665,5.122395,5.306625,1.274883,65900
1962-12-20,5.306625,5.3626949999999995,5.23854,5.266575,1.265261,88500
1962-12-21,5.266575,5.314635,5.21451,5.21451,1.2527540000000001,75900
1962-12-24,5.222519999999999,5.42277,5.222519999999999,5.40675,1.298938,47900
1962-12-26,5.40675,5.45481,5.354685,5.3626949999999995,1.288354,65900
1962-12-27,5.42277,5.522895,5.42277,5.42277,1.302786,70500
1962-12-28,5.43078,5.506875,5.43078,5.45481,1.310483,61900
1962-12-31,5.45481,5.45481,5.41476,5.4468,1.308559,54500
1963-01-02,5.4468,5.46282,5.3626949999999995,5.3626949999999995,1.288354,62500
1963-01-03,5.40675,5.538915,5.40675,5.4468,1.308559,76500
1963-01-04,5.530905000000001,5.64705,5.530905000000001,5.64705,1.356668,65900
1963-01-07,5.64705,5.731155,5.64705,5.64705,1.356668,59900
1963-01-08,5.723145,5.83929,5.723145,5.747175,1.380722,73900
1963-01-09,5.8473,6.0235199999999995,5.8473,5.8473,1.404778,94500
1963-01-10,5.923394999999999,6.0075,5.923394999999999,5.923394999999999,1.423058,111800
1963-01-11,5.923394999999999,5.963445,5.915385,5.939415,1.426908,32500
1963-01-14,5.939415,6.039540000000001,5.939415,5.947425,1.4288299999999998,55900
1963-01-15,5.947425,6.039540000000001,5.939415,5.939415,1.426908,44500
1963-01-16,5.923394999999999,5.923394999999999,5.80725,5.80725,1.395155,50500
1963-01-17,5.80725,5.923394999999999,5.755185,5.923394999999999,1.423058,39900
1963-01-18,5.947425,6.039540000000001,5.947425,6.039540000000001,1.450962,59900
1963-01-21,5.963445,5.963445,5.923394999999999,5.963445,1.43268,38500
1963-01-22,5.963445,5.963445,5.907375,5.939415,1.426908,10600
1963-01-23,5.939415,5.939415,5.907375,5.907375,1.419209,24500
1963-01-24,5.86332,5.86332,5.8473,5.8473,1.404778,28500
1963-01-25,5.8473,5.907375,5.80725,5.83929,1.4028530000000001,36500
1963-01-28,5.707125,5.707125,5.707125,5.707125,1.3711,47900
1963-01-29,5.707125,5.723145,5.65506,5.707125,1.3711,48500
1963-01-30,5.723145,5.80725,5.723145,5.747175,1.380722,57900
1963-01-31,5.747175,5.815259999999999,5.747175,5.763195,1.38457,37900
1963-02-01,5.763195,5.763195,5.715135,5.763195,1.38457,40500
1963-02-04,5.763195,5.763195,5.6390400000000005,5.663069999999999,1.360517,27900
1963-02-05,5.64705,5.64705,5.607,5.64705,1.363903,40500
1963-02-06,5.64705,5.715135,5.6390400000000005,5.65506,1.3658379999999999,28500
1963-02-07,5.65506,5.707125,5.6230199999999995,5.6230199999999995,1.358099,33900
1963-02-08,5.6230199999999995,5.63103,5.546925,5.562945,1.34359,34500
1963-02-11,5.546925,5.546925,5.506875,5.506875,1.330048,37900
1963-02-12,5.506875,5.506875,5.45481,5.45481,1.317472,23900
1963-02-13,5.45481,5.5549349999999995,5.43879,5.5549349999999995,1.3416549999999998,73900
1963-02-14,5.5549349999999995,5.707125,5.546925,5.64705,1.363903,75900
1963-02-15,5.64705,5.747175,5.63103,5.707125,1.3784129999999999,56500
1963-02-18,5.723145,5.82327,5.723145,5.747175,1.388085,54500
1963-02-19,5.747175,5.763195,5.723145,5.739165,1.386151,70500
1963-02-20,5.731155,5.731155,5.65506,5.663069999999999,1.367773,51900
1963-02-21,5.663069999999999,5.663069999999999,5.562945,5.61501,1.356165,73900
1963-02-25,5.61501,5.63103,5.5549349999999995,5.607,1.3542299999999998,40500
1963-02-26,5.607,5.6230199999999995,5.5549349999999995,5.607,1.3542299999999998,22500
1963-02-27,5.607,5.6230199999999995,5.514885,5.514885,1.3319809999999999,40500
1963-02-28,5.514885,5.546925,5.43879,5.4468,1.3155379999999999,76500
1963-03-01,5.4468,5.522895,5.3626949999999995,5.3626949999999995,1.295224,51900
1963-03-04,5.3626949999999995,5.43879,5.322645,5.42277,1.309733,54500
1963-03-05,5.41476,5.41476,5.306625,5.306625,1.281682,86500
1963-03-06,5.306625,5.322645,5.23854,5.306625,1.281682,35900
1963-03-07,5.338665,5.42277,5.338665,5.41476,1.307798,54500
1963-03-08,5.41476,5.45481,5.41476,5.45481,1.317472,67900
1963-03-11,5.45481,5.506875,5.43879,5.4468,1.3155379999999999,39900
1963-03-12,5.4468,5.506875,5.4468,5.4468,1.3155379999999999,20500
1963-03-13,5.354685,5.354685,5.306625,5.338665,1.28942,37900
1963-03-14,5.338665,5.40675,5.338665,5.338665,1.28942,66500
1963-03-15,5.338665,5.354685,5.338665,5.354685,1.29329,31900
1963-03-18,5.346675,5.346675,5.306625,5.306625,1.281682,90500
1963-03-19,5.262569999999999,5.262569999999999,5.23854,5.24655,1.2671729999999999,56500
1963-03-20,5.24655,5.24655,5.2065,5.23854,1.265236,55900
1963-03-21,5.23854,5.25456,5.154434999999999,5.154434999999999,1.244925,48500
1963-03-22,5.154434999999999,5.23854,5.122395,5.146425,1.24299,105800
1963-03-25,5.146425,5.21451,5.138415,5.154434999999999,1.244925,40500
1963-03-26,5.2065,5.24655,5.2065,5.21451,1.259433,41900
1963-03-27,5.21451,5.330655,5.21451,5.330655,1.287485,42500
1963-03-28,5.330655,5.354685,5.306625,5.306625,1.281682,42500
1963-03-29,5.306625,5.322645,5.25456,5.25456,1.2691059999999998,34500
1963-04-01,5.25456,5.330655,5.222519999999999,5.23053,1.263304,61900
1963-04-02,5.23053,5.262569999999999,5.2065,5.2065,1.2575,73900
1963-04-03,5.222519999999999,5.330655,5.222519999999999,5.314635,1.283616,82500
1963-04-04,5.314635,5.43879,5.306625,5.42277,1.309733,158400
1963-04-05,5.42277,5.43078,5.354685,5.43078,1.311669,176400
1963-04-08,5.43879,5.506875,5.43879,5.46282,1.3194059999999999,188300
1963-04-09,5.46282,5.562945,5.43078,5.514885,1.3319809999999999,143800
1963-04-10,5.514885,5.5549349999999995,5.354685,5.4468,1.3155379999999999,125800
1963-04-11,5.4468,5.538915,5.42277,5.514885,1.3319809999999999,127800
1963-04-15,5.514885,5.607,5.45481,5.522895,1.333917,151800
1963-04-16,5.522895,5.65506,5.522895,5.6230199999999995,1.358099,139800
1963-04-17,5.6230199999999995,5.731155,5.607,5.6390400000000005,1.361968,184300
1963-04-18,5.6390400000000005,5.65506,5.354685,5.354685,1.29329,232300
1963-04-19,5.354685,5.514885,5.354685,5.514885,1.3319809999999999,156400
1963-04-22,5.514885,5.538915,5.45481,5.46282,1.3194059999999999,55900
1963-04-23,5.506875,5.607,5.506875,5.562945,1.34359,81800
1963-04-24,5.65506,5.723145,5.65506,5.65506,1.3658379999999999,94500
1963-04-25,5.707125,5.82327,5.707125,5.82327,1.406464,126400
1963-04-26,5.82327,5.915385,5.82327,5.82327,1.406464,106400
1963-04-29,5.82327,5.907375,5.747175,5.815259999999999,1.4045290000000001,94500
1963-04-30,5.815259999999999,5.8312800000000005,5.755185,5.763195,1.3919549999999998,68500
1963-05-01,5.80725,5.8312800000000005,5.80725,5.82327,1.406464,69900
1963-05-02,5.82327,5.83929,5.815259999999999,5.8312800000000005,1.408399,55900
1963-05-03,5.8473,5.931405000000001,5.8473,5.915385,1.428712,169700
1963-05-06,5.915385,5.947425,5.86332,5.907375,1.426777,105800
1963-05-07,5.931405000000001,6.03153,5.931405000000001,5.947425,1.43645,146400
1963-05-08,6.0235199999999995,6.0635699999999995,6.0235199999999995,6.0635699999999995,1.464504,112400
1963-05-09,6.107625,6.23979,6.107625,6.2157599999999995,1.501261,181700
1963-05-10,6.2157599999999995,6.255809999999999,6.155685,6.2317800000000005,1.505131,75900
1963-05-13,6.255809999999999,6.339915,6.255809999999999,6.339915,1.5312459999999999,112400
1963-05-14,6.339915,6.363944999999999,6.323894999999999,6.323894999999999,1.53465,113800
1963-05-15,6.331905,6.408,6.331905,6.363944999999999,1.544369,88500
1963-05-16,6.363944999999999,6.4640699999999995,6.363944999999999,6.363944999999999,1.544369,154400
1963-05-17,6.41601,6.45606,6.41601,6.45606,1.5667209999999998,49900
1963-05-20,6.44805,6.44805,6.347925,6.347925,1.540481,44500
1963-05-21,6.26382,6.26382,6.2157599999999995,6.26382,1.5200719999999999,121800
1963-05-22,6.315885,6.355935,6.315885,6.315885,1.532706,78500
1963-05-23,6.315885,6.355935,6.255809999999999,6.255809999999999,1.518126,19900
1963-05-24,6.255809999999999,6.331905,6.255809999999999,6.255809999999999,1.518126,47900
1963-05-27,6.255809999999999,6.255809999999999,6.147675,6.163695,1.495774,68500
1963-05-28,6.20775,6.2317800000000005,6.20775,6.22377,1.5103520000000001,31900
1963-05-29,6.23979,6.339915,6.23979,6.307875,1.530761,50500
1963-05-31,6.331905,6.355935,6.331905,6.347925,1.540481,65900
1963-06-03,6.355935,6.43203,6.355935,6.41601,1.557005,78500
1963-06-04,6.41601,6.564195,6.408,6.556185,1.59102,154400
1963-06-05,6.60825,6.732405,6.60825,6.640289999999999,1.611429,121800
1963-06-06,6.640289999999999,6.708375,6.62427,6.6483,1.613374,65900
1963-06-07,6.6483,6.66432,6.41601,6.42402,1.558946,82500
1963-06-10,6.339915,6.339915,6.23979,6.331905,1.536593,105800
1963-06-11,6.331905,6.43203,6.323894999999999,6.355935,1.542424,80500
1963-06-12,6.408,6.708375,6.408,6.60825,1.6036549999999998,83800
1963-06-13,6.60825,6.7243949999999995,6.60825,6.62427,1.607543,71900
